0A	05	23	A8	00	19	DB	19	DB	84	84	DE	56	E9	00	0A	0A	05	23	A8	00	19	DB	19	DB	84	84	DE	56	E9	00		
0B	01	24	A8	00	19	DC	19	DC	04	04	DE	57	2D	00	0B	0B	01	24	A8	00	19	DC	19	DC	04	04	DE	57	2D	00		
0C	01	25	AB	00	19	DC	19	DC	80	80	E1	55	0B	00	0C	0C	01	25	AB	00	19	DC	19	DC	80	80	E1	55	0B	00		
0D	01	26	B8	00	19	DC	19	DC	FB	FB	DC	54	83	00	0D	0D	01	26	B8	00	19	DC	19	DC	FB	FB	DC	54	83	00		
0E	01	27	A8	00	19	DD	19	DD	77	77	DD	55	94	00	0E	0E	01	27	A8	00	19	DD	19	DD	77	77	DD	55	94	00		
0F	02	28	A1	00	19	DD	19	DD	F2	F2	9B	55	D8	00	0F	0F	02	28	A1	00	19	DD	19	DD	F2	F2	9B	55	D8	00		
10	02	29	A1	00	19	DE	19	DE	6E	6E	9B	56	1C	00	10	10	02	29	A1	00	19	DE	19	DE	6E	6E	9B	56	1C	00		
11	02	31	A1	00	19	DE	19	DE	EE	EE	9B	54	C7	00	11	11	02	31	A1	00	19	DE	19	DE	EE	EE	9B	54	C7	00		
12	03	32	A1	00	19	DF	19	DF	69	69	9B	52	A5	00	12	12	03	32	A1	00	19	DF	19	DF	69	69	9B	52	A5	00		
01	03	33	A1	00	19	DF	19	DF	E5	E5	9B	52	1D	00	01	01	03	33	A1	00	19	DF	19	DF	E5	E5	9B	52	1D	00		
02	03	34	A1	00	19	E0	19	E0	60	60	9B	52	1D	00	02	02	03	34	A1	00	19	E0	19	E0	60	60	9B	52	1D	00		
03	03	35	A1	00	19	E0	19	E0	DC	DC	9B	51	0C	00	03	03	03	35	A1	00	19	E0	19	E0	DC	DC	9B	51	0C	00		
04	04	36	A1	00	19	E1	19	E1	57	57	9B	50	C7	00	04	04	04	36	A1	00	19	E1	19	E1	57	57	9B	50	C7	00		
05	05	37	A1	00	19	E1	19	E1	D7	D7	9B	50	3F	00	05	05	05	37	A1	00	19	E1	19	E1	D7	D7	9B	50	3F	00		
06	01	41	A1	00	19	E2	19	E2	53	53	9B	50	C7	00	06	06	01	41	A1	00	19	E2	19	E2	53	53	9B	50	C7	00		
07	01	42	A1	00	19	E2	19	E2	CE	CE	9B	50	C7	00	07	07	01	42	A1	00	19	E2	19	E2	CE	CE	9B	50	C7	00		
08	01	43	A1	00	19	E3	19	E3	4A	4A	9B	4F	FB	00	08	08	01	43	A1	00	19	E3	19	E3	4A	4A	9B	4F	FB	00		
09	01	44	A1	00	19	E3	19	E3	C5	C5	9B	4F	B6	00	09	09	01	44	A1	00	19	E3	19	E3	C5	C5	9B	4F	B6	00		
0A	02	45	A1	00	19	E4	19	E4	41	41	9B	4F	FB	00	0A	0A	02	45	A1	00	19	E4	19	E4	41	41	9B	4F	FB	00		
0B	02	46	A1	00	19	E4	19	E4	C1	C1	9B	50	C7	00	0B	0B	02	46	A1	00	19	E4	19	E4	C1	C1	9B	50	C7	00		
0C	02	01	A1	00	19	E5	19	E5	3C	3C	9B	4F	FB	00	0C	0C	02	01	A1	00	19	E5	19	E5	3C	3C	9B	4F	FB	00		
0D	03	02	A1	00	19	E5	19	E5	B8	B8	9B	4F	72	00	0D	0D	03	02	A1	00	19	E5	19	E5	B8	B8	9B	4F	72	00		
0E	03	03	A1	00	19	E6	19	E6	33	33	9B	4F	72	00	0E	0E	03	03	A1	00	19	E6	19	E6	33	33	9B	4F	72	00		
0F	03	04	A1	00	19	E6	19	E6	AF	AF	9B	4F	2E	00	0F	0F	03	04	A1	00	19	E6	19	E6	AF	AF	9B	4F	2E	00		
10	03	05	A1	00	19	E7	19	E7	2A	2A	9B	4E	EA	00	10	10	03	05	A1	00	19	E7	19	E7	2A	2A	9B	4E	EA	00		
11	04	06	A0	00	19	E7	19	E7	AA	AA	9B	4E	A5	00	11	11	04	06	A0	00	19	E7	19	E7	AA	AA	9B	4E	A5	00		
12	05	07	A0	00	19	E8	19	E8	26	26	9B	4E	61	00	12	12	05	07	A0	00	19	E8	19	E8	26	26	9B	4E	61	00		
01	01	08	A0	00	19	E8	19	E8	A1	A1	9B	4E	A5	00	01	01	01	08	A0	00	19	E8	19	E8	A1	A1	9B	4E	A5	00		
02	01	09	A0	00	19	E9	19	E9	1D	1D	9B	4D	D9	00	02	02	01	09	A0	00	19	E9	19	E9	1D	1D	9B	4D	D9	00		
03	01	21	A0	00	19	E9	19	E9	98	98	9B	4D	50	00	03	03	01	21	A0	00	19	E9	19	E9	98	98	9B	4D	50	00		
04	01	22	A0	00	19	EA	19	EA	14	14	9B	4D	0C	00	04	04	01	22	A0	00	19	EA	19	EA	14	14	9B	4D	0C	00		
05	02	23	A0	00	19	EA	19	EA	94	94	9B	4D	50	00	05	05	02	23	A0	00	19	EA	19	EA	94	94	9B	4D	50	00		
06	02	24	A0	00	19	EB	19	EB	F	0F	9B	4C	C8	00	06	06	02	24	A0	00	19	EB	19	EB	F	0F	9B	4C	C8	00		
07	02	25	A0	00	19	EB	19	EB	8B	8B	9B	4C	83	00	07	07	02	25	A0	00	19	EB	19	EB	8B	8B	9B	4C	83	00		
08	03	26	A0	00	19	EC	19	EC	06	06	9B	4C	C8	00	08	08	03	26	A0	00	19	EC	19	EC	06	06	9B	4C	C8	00		
09	03	27	A0	00	19	EC	19	EC	82	82	9B	4C	83	00	09	09	03	27	A0	00	19	EC	19	EC	82	82	9B	4C	83	00		
0A	03	28	A0	00	19	EC	19	EC	FE	FE	9B	4C	3F	00	0A	0A	03	28	A0	00	19	EC	19	EC	FE	FE	9B	4C	3F	00		
0B	03	29	A0	00	19	ED	19	ED	7D	7D	9B	4C	83	00	0B	0B	03	29	A0	00	19	ED	19	ED	7D	7D	9B	4C	83	00		
0C	04	31	A0	00	19	ED	19	ED	F9	F9	9B	4C	3F	00	0C	0C	04	31	A0	00	19	ED	19	ED	F9	F9	9B	4C	3F	00		
0D	05	32	A0	00	19	EE	19	EE	74	74	9B	4B	FB	00	0D	0D	05	32	A0	00	19	EE	19	EE	74	74	9B	4B	FB	00		
0E	01	33	A0	00	19	EE	19	EE	F0	F0	9B	4B	FB	00	0E	0E	01	33	A0	00	19	EE	19	EE	F0	F0	9B	4B	FB	00		
0F	01	34	A0	00	19	EF	19	EF	6C	6C	9B	4B	FB	00	0F	0F	01	34	A0	00	19	EF	19	EF	6C	6C	9B	4B	FB	00		
10	01	35	A0	00	19	EF	19	EF	E7	E7	9B	4B	B7	00	10	10	01	35	A0	00	19	EF	19	EF	E7	E7	9B	4B	B7	00		
11	01	36	A0	00	19	F0	19	F0	67	67	9B	4B	B7	00	11	11	01	36	A0	00	19	F0	19	F0	67	67	9B	4B	B7	00		
12	02	37	A0	00	19	F0	19	F0	E2	E2	9B	4B	72	00	12	12	02	37	A0	00	19	F0	19	F0	E2	E2	9B	4B	72	00		
01	02	41	A0	00	19	F1	19	F1	5E	5E	9B	4B	72	00	01	01	02	41	A0	00	19	F1	19	F1	5E	5E	9B	4B	72	00		
02	02	42	A0	00	19	F1	19	F1	DA	DA	9B	4B	2E	00	02	02	02	42	A0	00	19	F1	19	F1	DA	DA	9B	4B	2E	00		
03	03	43	A0	00	19	F2	19	F2	55	55	9B	4A	EA	00	03	03	03	43	A0	00	19	F2	19	F2	55	55	9B	4A	EA	00		
04	03	44	A0	00	19	F2	19	F2	D1	D1	9B	4A	A6	00	04	04	03	44	A0	00	19	F2	19	F2	D1	D1	9B	4A	A6	00		
05	03	45	A0	00	19	F3	19	F3	50	50	9B	4A	A6	00	05	05	03	45	A0	00	19	F3	19	F3	50	50	9B	4A	A6	00		
06	03	46	A0	00	19	F3	19	F3	CC	CC	9B	4A	A6	00	06	06	03	46	A0	00	19	F3	19	F3	CC	CC	9B	4A	A6	00		
07	04	01	A0	00	19	F4	19	F4	48	48	9B	4A	1D	00	07	07	04	01	A0	00	19	F4	19	F4	48	48	9B	4A	1D	00		
08	05	02	A0	00	19	F4	19	F4	C3	C3	9B	4A	61	00	08	08	05	02	A0	00	19	F4	19	F4	C3	C3	9B	4A	61	00		
09	01	03	A0	00	19	F5	19	F5	3F	3F	9B	4A	1D	00	09	09	01	03	A0	00	19	F5	19	F5	3F	3F	9B	4A	1D	00		
0A	01	04	A0	00	19	F5	19	F5	BA	BA	9B	49	D9	00	0A	0A	01	04	A0	00	19	F5	19	F5	BA	BA	9B	49	D9	00		
0B	01	05	A0	00	19	F6	19	F6	3A	3A	9B	49	D9	00	0B	0B	01	05	A0	00	19	F6	19	F6	3A	3A	9B	49	D9	00		
0C	01	06	A0	00	19	F6	19	F6	B6	B6	9B	49	95	00	0C	0C	01	06	A0	00	19	F6	19	F6	B6	B6	9B	49	95	00		
0D	02	07	A0	00	19	F7	19	F7	31	31	9B	49	50	00	0D	0D	02	07	A0	00	19	F7	19	F7	31	31	9B	49	50	00		
0E	02	08	A0	00	19	F7	19	F7	AD	AD	9B	49	50	00	0E	0E	02	08	A0	00	19	F7	19	F7	AD	AD	9B	49	50	00		
0F	02	09	A0	00	19	F8	19	F8	28	28	9B	49	0C	00	0F	0F	02	09	A0	00	19	F8	19	F8	28	28	9B	49	0C	00		
10	03	21	A0	00	19	F8	19	F8	A4	A4	9B	49	0C	00	10	10	03	21	A0	00	19	F8	19	F8	A4	A4	9B	49	0C	00		
11	03	22	A0	00	19	F9	19	F9	24	24	9B	48	C8	00	11	11	03	22	A0	00	19	F9	19	F9	24	24	9B	48	C8	00		
12	03	23	A0	00	19	F9	19	F9	9F	9F	9B	48	84	00	12	12	03	23	A0	00	19	F9	19	F9	9F	9F	9B	48	84	00		
01	03	24	A0	00	19	FA	19	FA	1B	1B	9B	48	84	00	01	01	03	24	A0	00	19	FA	19	FA	1B	1B	9B	48	84	00		
02	04	25	A0	00	19	FA	19	FA	96	96	9B	48	3F	00	02	02	04	25	A0	00	19	FA	19	FA	96	96	9B	48	3F	00		
03	05	26	A0	00	19	FB	19	FB	12	12	9B	48	3F	00	03	03	05	26	A0	00	19	FB	19	FB	12	12	9B	48	3F	00		
04	01	27	A0	00	19	FB	19	FB	8D	8D	9B	48	3F	00	04	04	01	27	A0	00	19	FB	19	FB	8D	8D	9B	48	3F	00		
05	01	28	A0	00	19	FC	19	FC	D	0D	9B	47	B7	00	05	05	01	28	A0	00	19	FC	19	FC	D	0D	9B	47	B7	00		
06	01	29	A0	00	19	FC	19	FC	89	89	9B	47	2E	00	06	06	01	29	A0	00	19	FC	19	FC	89	89	9B	47	2E	00		
07	01	31	A0	00	19	FD	19	FD	04	04	9B	47	2E	00	07	07	01	31	A0	00	19	FD	19	FD	04	04	9B	47	2E	00		
08	02	32	A0	00	19	FD	19	FD	80	80	9B	47	2E	00	08	08	02	32	A0	00	19	FD	19	FD	80	80	9B	47	2E	00		
09	02	33	A0	00	19	FD	19	FD	FB	FB	9B	46	EA	00	09	09	02	33	A0	00	19	FD	19	FD	FB	FB	9B	46	EA	00		
0A	02	34	A0	00	19	FE	19	FE	77	77	9B	46	EA	00	0A	0A	02	34	A0	00	19	FE	19	FE	77	77	9B	46	EA	00		
0B	03	35	A0	00	19	FE	19	FE	F7	F7	9B	46	A6	00	0B	0B	03	35	A0	00	19	FE	19	FE	F7	F7	9B	46	A6	00		
0C	03	36	A0	00	19	FF	19	FF	72	72	9B	46	A6	00	0C	0C	03	36	A0	00	19	FF	19	FF	72	72	9B	46	A6	00		
0D	03	37	A0	00	19	FF	19	FF	EE	EE	9B	46	62	00	0D	0D	03	37	A0	00	19	FF	19	FF	EE	EE	9B	46	62	00		
0E	03	41	A0	00	1A	00	1A	00	69	69	9B	46	1D	00	0E	0E	03	41	A0	00	1A	00	1A	00	69	69	9B	46	1D	00		
0F	04	42	A0	00	1A	00	1A	00	E5	E5	9B	46	1D	00	0F	0F	04	42	A0	00	1A	00	1A	00	E5	E5	9B	46	1D	00		
10	05	43	A0	00	1A	01	1A	01	60	60	9B	45	95	00	10	10	05	43	A0	00	1A	01	1A	01	60	60	9B	45	95	00		
11	01	44	A0	00	1A	01	1A	01	E0	E0	9B	45	51	00	11	11	01	44	A0	00	1A	01	1A	01	E0	E0	9B	45	51	00		
12	01	45	A0	00	1A	02	1A	02	5C	5C	9B	45	51	00	12	12	01	45	A0	00	1A	02	1A	02	5C	5C	9B	45	51	00		
10	01	46	9F	00	1A	02	1A	02	D7	D7	9B	45	0C	00	10	10	01	46	9F	00	1A	02	1A	02	D7	D7	9B	45	0C	00		
11	01	01	9F	00	1A	03	1A	03	53	53	9B	44	C8	00	11	11	01	01	9F	00	1A	03	1A	03	53	53	9B	44	C8	00		
12	02	02	9F	00	1A	03	1A	03	CE	CE	9B	44	C8	00	12	12	02	02	9F	00	1A	03	1A	03	CE	CE	9B	44	C8	00		
13	02	03	9F	00	1A	04	1A	04	4A	4A	9B	44	C8	00	13	13	02	03	9F	00	1A	04	1A	04	4A	4A	9B	44	C8	00		
14	02	04	9F	00	1A	04	1A	04	CA	CA	9B	44	C8	00	14	14	02	04	9F	00	1A	04	1A	04	CA	CA	9B	44	C8	00		
15	03	05	9F	00	1A	05	1A	05	45	45	9B	44	C8	00	15	15	03	05	9F	00	1A	05	1A	05	45	45	9B	44	C8	00		
16	03	06	9F	00	1A	05	1A	05	C1	C1	9B	44	84	00	16	16	03	06	9F	00	1A	05	1A	05	C1	C1	9B	44	84	00		
17	03	07	9F	00	1A	06	1A	06	3C	3C	9B	44	40	00	17	17	03	07	9F	00	1A	06	1A	06	3C	3C	9B	44	40	00		
18	03	08	9F	00	1A	06	1A	06	B8	B8	9B	44	84	00	18	18	03	08	9F	00	1A	06	1A	06	B8	B8	9B	44	84	00		
0A	04	09	9F	00	1A	07	1A	07	33	33	9B	44	40	00	0A	0A	04	09	9F	00	1A	07	1A	07	33	33	9B	44	40	00		
0B	05	21	9F	00	1A	07	1A	07	B3	B3	9B	44	40	00	0B	0B	05	21	9F	00	1A	07	1A	07	B3	B3	9B	44	40	00		
0C	01	22	9F	00	1A	08	1A	08	2F	2F	9B	44	40	00	0C	0C	01	22	9F	00	1A	08	1A	08	2F	2F	9B	44	40	00		
0D	01	23	9F	00	1A	08	1A	08	AA	AA	9B	44	40	00	0D	0D	01	23	9F	00	1A	08	1A	08	AA	AA	9B	44	40	00		
0E	01	24	9F	00	1A	09	1A	09	26	26	9B	43	FB	00	0E	0E	01	24	9F	00	1A	09	1A	09	26	26	9B	43	FB	00		
0F	01	25	9F	00	1A	09	1A	09	A1	A1	9B	43	FB	00	0F	0F	01	25	9F	00	1A	09	1A	09	A1	A1	9B	43	FB	00		
10	02	26	9F	00	1A	A	1A	0A	1D	1D	9B	43	B7	00	10	10	02	26	9F	00	1A	A	1A	0A	1D	1D	9B	43	B7	00		
11	02	27	9F	00	1A	A	1A	0A	9D	9D	9B	43	B7	00	11	11	02	27	9F	00	1A	A	1A	0A	9D	9D	9B	43	B7	00		
12	02	28	9F	00	1A	B	1A	0B	18	18	9B	43	B7	00	12	12	02	28	9F	00	1A	B	1A	0B	18	18	9B	43	B7	00		
01	03	29	9F	00	1A	B	1A	0B	94	94	9B	43	B7	00	01	01	03	29	9F	00	1A	B	1A	0B	94	94	9B	43	B7	00		
02	03	31	9F	00	1A	C	1A	0C	F	0F	9B	43	B7	00	02	02	03	31	9F	00	1A	C	1A	0C	F	0F	9B	43	B7	00		
03	03	32	9F	00	1A	C	1A	0C	8B	8B	9B	43	2F	00	03	03	03	32	9F	00	1A	C	1A	0C	8B	8B	9B	43	2F	00		
04	03	33	9F	00	1A	D	1A	0D	06	06	9B	42	EA	00	04	04	03	33	9F	00	1A	D	1A	0D	06	06	9B	42	EA	00		
05	04	34	9F	00	1A	D	1A	0D	86	86	9B	42	A6	00	05	05	04	34	9F	00	1A	D	1A	0D	86	86	9B	42	A6	00		
06	05	35	9F	00	1A	E	1A	0E	02	02	9B	42	62	00	06	06	05	35	9F	00	1A	E	1A	0E	02	02	9B	42	62	00		
07	01	36	9F	00	1A	E	1A	0E	7D	7D	9B	42	EA	00	07	07	01	36	9F	00	1A	E	1A	0E	7D	7D	9B	42	EA	00		
08	01	37	9F	00	1A	E	1A	0E	F9	F9	9B	42	EA	00	08	08	01	37	9F	00	1A	E	1A	0E	F9	F9	9B	42	EA	00		
09	01	41	9F	00	1A	F	1A	0F	74	74	9B	42	A6	00	09	09	01	41	9F	00	1A	F	1A	0F	74	74	9B	42	A6	00		
0A	01	42	9F	00	1A	F	1A	0F	F0	F0	9B	42	62	00	0A	0A	01	42	9F	00	1A	F	1A	0F	F0	F0	9B	42	62	00		
0B	02	43	9F	00	1A	10	1A	10	70	70	9B	42	62	00	0B	0B	02	43	9F	00	1A	10	1A	10	70	70	9B	42	62	00		
0C	02	44	9F	00	1A	10	1A	10	EB	EB	9B	42	1E	00	0C	0C	02	44	9F	00	1A	10	1A	10	EB	EB	9B	42	1E	00		
0D	02	45	9F	00	1A	11	1A	11	67	67	9B	41	D9	00	0D	0D	02	45	9F	00	1A	11	1A	11	67	67	9B	41	D9	00		
0E	03	46	9F	00	1A	11	1A	11	E2	E2	9B	42	1E	00	0E	0E	03	46	9F	00	1A	11	1A	11	E2	E2	9B	42	1E	00		
0F	03	01	9F	00	1A	12	1A	12	5E	5E	9B	42	62	00	0F	0F	03	01	9F	00	1A	12	1A	12	5E	5E	9B	42	62	00		
10	03	02	9F	00	1A	12	1A	12	DA	DA	9B	42	62	00	10	10	03	02	9F	00	1A	12	1A	12	DA	DA	9B	42	62	00		
11	03	03	9F	00	1A	13	1A	13	59	59	9B	42	62	00	11	11	03	03	9F	00	1A	13	1A	13	59	59	9B	42	62	00		
12	04	04	9F	00	1A	13	1A	13	D5	D5	9B	42	1E	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
01	05	05	9F	00	1A	14	1A	14	50	50	9B	42	1E	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
02	01	06	9F	00	1A	14	1A	14	CC	CC	9B	41	95	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
03	01	07	9F	00	1A	15	1A	15	48	48	9B	41	95	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
04	01	08	9F	00	1A	15	1A	15	C3	C3	9B	41	51	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
05	01	09	9F	00	1A	16	1A	16	43	43	9B	41	0D	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
06	02	21	9F	00	1A	16	1A	16	BE	BE	9B	40	C8	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
07	02	22	9F	00	1A	17	1A	17	3A	3A	9B	40	C8	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
08	02	23	9F	00	1A	17	1A	17	B6	B6	9B	41	0D	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
09	03	24	9F	00	1A	18	1A	18	31	31	9B	40	40	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
0A	03	25	9F	00	1A	18	1A	18	AD	AD	9B	40	40	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
0B	03	26	9F	00	1A	19	1A	19	2C	2C	9B	40	84	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
0C	03	27	9E	00	1A	19	1A	19	A8	A8	9B	40	40	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
0D	04	28	9E	00	1A	1A	1A	1A	24	24	9B	40	40	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
0E	05	29	9E	00	1A	1A	1A	1A	9F	9F	9B	40	40	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
0F	01	31	9E	00	1A	1B	1A	1B	1B	1B	9B	40	40	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
10	01	32	9E	00	1A	1B	1A	1B	96	96	9B	3F	FC	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
11	01	33	9E	00	1A	1C	1A	1C	16	16	9B	3F	FC	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
12	01	34	9E	00	1A	1C	1A	1C	92	92	9B	3F	73	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
01	02	35	9E	00	1A	1D	1A	1D	D	0D	9B	3F	B7	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
02	02	36	9E	00	1A	1D	1A	1D	89	89	9B	3F	B7	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
03	02	37	9E	00	1A	1E	1A	1E	04	04	9B	3F	B7	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
04	03	41	9E	00	1A	1E	1A	1E	80	80	9B	3F	73	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
05	03	42	9E	00	1A	1F	1A	1F	00	00	9B	3F	FC	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
06	03	43	9E	00	1A	1F	1A	1F	7B	7B	9B	3F	73	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
07	03	44	9E	00	1A	1F	1A	1F	F7	F7	9B	3F	B7	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
08	04	45	9E	00	1A	20	1A	20	72	72	9B	3F	B7	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
09	05	46	9E	00	1A	20	1A	20	EE	EE	9B	3F	2F	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
0A	01	01	9E	00	1A	21	1A	21	69	69	9B	3F	2F	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
0B	01	02	9E	00	1A	21	1A	21	E9	E9	9B	3F	2F	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
0C	01	03	9E	00	1A	22	1A	22	65	65	9B	3E	EB	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
0D	01	04	9E	00	1A	22	1A	22	E0	E0	9B	3E	EB	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
0E	02	05	9E	00	1A	23	1A	23	5C	5C	9B	3E	EB	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
0F	02	06	9E	00	1A	23	1A	23	D7	D7	9B	3E	EB	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
10	02	07	9E	00	1A	24	1A	24	53	53	9B	3E	62	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
11	03	08	9E	00	1A	24	1A	24	D3	D3	9B	3E	1E	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
12	03	09	9E	00	1A	25	1A	25	4E	4E	9B	3E	1E	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
01	03	21	9E	00	1A	25	1A	25	CA	CA	9B	3E	62	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
02	03	22	9E	00	1A	26	1A	26	45	45	9B	3E	62	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
03	04	23	9E	00	1A	26	1A	26	C1	C1	9B	3D	DA	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
04	05	24	9E	00	1A	27	1A	27	3C	3C	9B	3D	DA	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
05	01	25	9E	00	1A	27	1A	27	BC	BC	9B	3E	1E	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
06	01	26	9E	00	1A	28	1A	28	38	38	9B	3D	DA	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
07	01	27	9E	00	1A	28	1A	28	B3	B3	9B	3D	DA	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
08	01	28	9E	00	1A	29	1A	29	2F	2F	9B	3D	DA	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
09	02	29	9E	00	1A	29	1A	29	AA	AA	9B	3E	1E	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
0A	02	31	9E	00	1A	2A	1A	2A	26	26	9B	3E	1E	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
0B	02	32	9E	00	1A	2A	1A	2A	A6	A6	9B	3D	DA	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
0C	03	33	9E	00	1A	2B	1A	2B	21	21	9B	3D	DA	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
0D	03	34	9E	00	1A	2B	1A	2B	9D	9D	9B	3E	1E	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
0E	03	35	9E	00	1A	2C	1A	2C	18	18	9B	3E	1E	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
0F	03	36	9E	00	1A	2C	1A	2C	94	94	9B	3E	1E	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
10	04	37	9E	00	1A	2D	1A	2D	F	0F	9B	3E	62	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
11	05	41	9E	00	1A	2D	1A	2D	8F	8F	9B	3E	A6	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
12	01	42	9E	00	1A	2E	1A	2E	B	0B	9B	3E	62	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
01	01	43	9E	00	1A	2E	1A	2E	86	86	9B	3E	1E	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
02	01	44	9E	00	1A	2F	1A	2F	02	02	9B	3D	DA	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
03	01	45	9E	00	1A	2F	1A	2F	7D	7D	9B	3E	1E	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
04	02	46	9E	00	1A	2F	1A	2F	F9	F9	9B	3E	1E	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
05	02	01	9E	00	1A	30	1A	30	79	79	9B	3D	95	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
06	02	02	9E	00	1A	30	1A	30	F4	F4	9B	3D	95	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
07	03	03	9E	00	1A	31	1A	31	70	70	9B	3C	C9	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
08	03	04	9E	00	1A	31	1A	31	EB	EB	9B	3C	C9	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
09	03	05	9E	00	1A	32	1A	32	67	67	9B	3C	40	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
0A	03	06	9E	00	1A	32	1A	32	E2	E2	9B	3B	B8	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
0B	04	07	9E	00	1A	33	1A	33	62	62	9B	3C	40	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
0C	05	08	9E	00	1A	33	1A	33	DE	DE	9B	3D	51	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
0D	01	09	9E	00	1A	34	1A	34	59	59	9B	3D	95	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
0E	01	21	9E	00	1A	34	1A	34	D5	D5	9B	3D	95	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
0F	01	22	9E	00	1A	35	1A	35	50	50	9B	3D	51	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
10	01	23	9E	00	1A	35	1A	35	CC	CC	9B	3D	51	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
11	02	24	9E	00	1A	36	1A	36	4C	4C	9B	3D	95	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00	00		
